StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,Gender,Age,Residence,Edu,Income,EPP,EAP,EPI,EAI,Luck_fair,Talent_fair,Effort_fair,Luck_control,Talent_control,Effort_control,Redist_pref,Polpref,uid,Ex Ante Personal,Ex Ante Impersonal,Ex Post Personal,Ex Post Impersonal,Payment High worker,Payment Low worker,Redistribute
2017-12-02 15:35:53,2017-12-02 15:44:46,0,100,532,1,2017-12-02 15:44:47,R_3DhYCUSnfDFuOP0,anonymous,EN,1,0,54,14,2,1,,3,,,1,1,1,10,10,10,1,2,197988643,1,0,0,0,5,5,3
2017-12-02 15:34:42,2017-12-02 15:44:57,0,100,615,1,2017-12-02 15:44:58,R_1Dwmhyu49NppwDU,anonymous,EN,1,0,43,11,3,2,,,3,,10,0,0,0,8,10,2,3,197988501,0,0,0,1,5,5,3
2017-12-02 15:43:29,2017-12-02 15:44:58,0,100,89,1,2017-12-02 15:44:59,R_10ZqYXfOuDYf3m3,anonymous,EN,1,0,44,42,5,4,,0,,,6,6,6,5,6,5,3,3,197989545,1,0,0,0,8,2,0
2017-12-02 15:44:28,2017-12-02 15:45:04,0,100,35,1,2017-12-02 15:45:05,R_2bUjQyheELfNRpI,anonymous,EN,1,0,22,19,5,1,,,,,,,,,,,,,197989721,,,,,,,
2017-12-02 15:44:51,2017-12-02 15:45:25,0,100,34,1,2017-12-02 15:45:26,R_2wExY2qbvtTrnvk,anonymous,EN,1,0,20,10,2,3,,,,,,,,,,,,,197989809,,,,,,,
2017-12-02 15:37:55,2017-12-02 15:45:39,0,100,464,1,2017-12-02 15:45:40,R_3HFE8iAXQyQae8J,anonymous,EN,1,0,55,5,5,5,,,,0,8,2,2,3,8,8,5,4,197988865,0,1,0,0,8,2,0
2017-12-02 15:45:13,2017-12-02 15:45:44,0,100,30,1,2017-12-02 15:45:45,R_1fkEla5w1KfVPcW,anonymous,EN,1,0,24,10,4,1,,,,,,,,,,,,,197989883,,,,,,,
2017-12-02 15:44:55,2017-12-02 15:45:51,0,100,56,1,2017-12-02 15:45:52,R_1QFUChyhVpDJpIj,anonymous,EN,1,0,44,17,6,3,,,3,,5,6,6,6,5,6,2,3,197989829,0,0,0,1,5,5,3
2017-12-02 15:44:20,2017-12-02 15:45:53,0,100,92,1,2017-12-02 15:45:54,R_2t8WLlNlmkxJEVW,anonymous,EN,1,0,58,36,4,3,,,3,,10,0,0,0,10,10,3,5,197989695,0,0,0,1,5,5,3
2017-12-02 15:44:31,2017-12-02 15:45:57,0,100,85,1,2017-12-02 15:45:58,R_3KJDQlBu8A9zUx2,anonymous,EN,1,0,28,24,6,2,,,,,,,,,,,,,197989683,,,,,,,
2017-12-02 15:45:54,2017-12-02 15:46:06,0,100,11,1,2017-12-02 15:46:06,R_2DYt8ZRHahfdVYJ,anonymous,EN,2,,,,,,,,,,,,,,,,,,197990001,,,,,,,
2017-12-02 15:40:34,2017-12-02 15:46:18,0,100,344,1,2017-12-02 15:46:19,R_b433XKOx4Bnzwjf,anonymous,EN,1,0,44,45,2,3,,,0,,10,0,7,0,10,10,2,1,197989161,0,0,0,1,8,2,0
2017-12-02 15:45:33,2017-12-02 15:46:30,0,100,56,1,2017-12-02 15:46:31,R_3JEKCJoPnQZMGIt,anonymous,EN,1,0,18,33,4,3,,,,,,,,,,,,,197989945,,,,,,,
2017-12-02 15:44:53,2017-12-02 15:46:31,0,100,98,1,2017-12-02 15:46:32,R_2sYXJYl2xl4Z3gt,anonymous,EN,1,0,63,10,3,3,,0,,,10,10,10,5,5,5,3,3,197989821,1,0,0,0,8,2,0
2017-12-02 15:45:27,2017-12-02 15:46:34,0,100,67,1,2017-12-02 15:46:35,R_cZ6MQ8dpZRixfZD,anonymous,EN,1,0,18,45,1,3,,,,,,,,,,,,,197989923,,,,,,,
2017-12-02 15:44:09,2017-12-02 15:46:49,0,100,159,1,2017-12-02 15:46:50,R_2YnWWwrykjh1yn5,anonymous,EN,1,0,32,7,3,2,,,,2,5,9,8,7,8,9,2,3,197989665,0,1,0,0,6,4,2
2017-12-02 15:44:38,2017-12-02 15:47:02,0,100,143,1,2017-12-02 15:47:03,R_3qEYCBaFfumiICf,anonymous,EN,1,0,32,7,3,4,,,,0,10,10,10,10,10,10,1,3,197989767,0,1,0,0,8,2,0
2017-12-02 15:44:01,2017-12-02 15:47:05,0,100,183,1,2017-12-02 15:47:06,R_3iXzwKEk2Bt3HL8,anonymous,EN,1,0,64,3,5,3,,,,0,1,1,3,3,7,8,5,3,197989633,0,1,0,0,8,2,0
2017-12-02 15:44:11,2017-12-02 15:47:14,0,100,183,1,2017-12-02 15:47:15,R_3RkkbHqgNQfIkK3,anonymous,EN,1,0,69,10,5,3,,0,,,5,4,2,2,8,9,2,4,197989673,1,0,0,0,8,2,0
2017-12-02 15:44:37,2017-12-02 15:47:23,0,100,165,1,2017-12-02 15:47:23,R_a59toEejYeeEBLb,anonymous,EN,1,0,59,14,5,3,3,,,,10,0,4,3,4,10,3,2,197989763,0,0,1,0,5,5,3
2017-12-02 15:44:09,2017-12-02 15:47:58,0,100,228,1,2017-12-02 15:47:58,R_1nORtjY8QLuVz9M,anonymous,EN,1,0,55,39,2,3,1,,,,9,3,3,7,3,7,3,2,197989655,0,0,1,0,7,3,1
2017-12-02 15:44:22,2017-12-02 15:47:59,0,100,216,1,2017-12-02 15:48:00,R_1jeJKOsflcoc8il,anonymous,EN,1,0,61,45,5,4,,0,,,1,6,6,1,8,10,1,5,197989703,1,0,0,0,8,2,0
2017-12-02 15:43:55,2017-12-02 15:48:00,0,100,244,1,2017-12-02 15:48:00,R_3HCB3hOTRP4EGEw,anonymous,EN,1,0,48,48,2,3,0,,,,8,8,8,3,2,8,2,4,197989613,0,0,1,0,8,2,0
2017-12-02 15:43:58,2017-12-02 15:48:05,0,100,247,1,2017-12-02 15:48:06,R_2wLwcFYftRjsqSd,anonymous,EN,1,0,57,26,3,2,3,,,,8,7,3,3,6,7,3,3,197989619,0,0,1,0,5,5,3
2017-12-02 15:44:46,2017-12-02 15:48:06,0,100,200,1,2017-12-02 15:48:07,R_3I4R81882sEvMS0,anonymous,EN,1,0,76,33,5,4,,,3,,4,3,1,2,7,10,2,2,197989797,0,0,0,1,5,5,3
2017-12-02 15:44:36,2017-12-02 15:48:13,0,100,216,1,2017-12-02 15:48:14,R_1FA0qeorDaWn3jV,anonymous,EN,1,0,46,6,2,4,,,,0,3,1,1,3,9,9,5,4,197989759,0,1,0,0,8,2,0
2017-12-02 15:44:42,2017-12-02 15:48:35,0,100,232,1,2017-12-02 15:48:36,R_shWC2i4oZATYXpn,anonymous,EN,1,0,38,14,2,3,,,,0,10,0,0,2,9,10,5,3,197989777,0,1,0,0,8,2,0
2017-12-02 15:44:07,2017-12-02 15:48:47,0,100,279,1,2017-12-02 15:48:48,R_UrScXcJYrrx12c9,anonymous,EN,1,0,45,48,5,2,3,,,,10,0,2,0,2,3,1,3,197989647,0,0,1,0,5,5,3
2017-12-02 15:45:52,2017-12-02 15:49:04,0,100,191,1,2017-12-02 15:49:04,R_Qp5HVAjmI3efuVj,anonymous,EN,1,0,66,45,3,3,,,3,,7,2,2,2,9,8,2,3,197989993,0,0,0,1,5,5,3
2017-12-02 15:46:49,2017-12-02 15:49:29,0,100,160,1,2017-12-02 15:49:29,R_1JCoH78pfVp1JLP,anonymous,EN,1,0,69,48,6,4,,,3,,4,2,2,3,7,8,4,4,197990149,0,0,0,1,5,5,3
2017-12-02 15:44:48,2017-12-02 15:49:34,0,100,286,1,2017-12-02 15:49:35,R_31HEJGeYkyjoMJi,anonymous,EN,1,0,48,26,5,4,3,,,,7,0,1,1,4,10,5,5,197989803,0,0,1,0,5,5,3
2017-12-02 15:45:55,2017-12-02 15:49:34,0,100,219,1,2017-12-02 15:49:35,R_wMCMqRSxXZkNQ9b,anonymous,EN,1,0,46,22,5,2,0,,,,5,5,5,5,5,5,3,3,197989997,0,0,1,0,8,2,0
2017-12-02 15:46:01,2017-12-02 15:49:54,0,100,233,1,2017-12-02 15:49:55,R_9LI61A5dA8cm2UV,anonymous,EN,1,0,63,14,6,4,,,,0,4,2,4,6,7,10,5,1,197990021,0,1,0,0,8,2,0
2017-12-02 15:47:40,2017-12-02 15:50:33,0,100,173,1,2017-12-02 15:50:34,R_2Sl6y15JiPuHfiN,anonymous,EN,1,0,71,6,6,3,0,,,,0,0,10,7,8,5,5,3,197990231,0,0,1,0,8,2,0
2017-12-02 15:44:54,2017-12-02 15:50:39,0,100,345,1,2017-12-02 15:50:40,R_1OoYWuwCb6orZKw,anonymous,EN,1,0,38,16,3,2,,3,,,10,0,0,0,10,10,1,3,197989825,1,0,0,0,5,5,3
2017-12-02 15:43:22,2017-12-02 15:50:46,0,100,444,1,2017-12-02 15:50:47,R_2qymK8OVNCfirVt,anonymous,EN,1,0,39,33,8,3,,6,,,10,0,1,10,0,4,1,5,197988727,1,0,0,0,2,8,6
2017-12-02 15:44:36,2017-12-02 15:51:24,0,100,408,1,2017-12-02 15:51:25,R_2YAonLQzMM1kvS5,anonymous,EN,1,0,31,5,5,3,,,0,,8,2,2,8,2,2,2,3,197989747,0,0,0,1,8,2,0
2017-12-02 15:46:27,2017-12-02 15:51:30,0,100,303,1,2017-12-02 15:51:30,R_wNMqMCB3BOxuhLr,anonymous,EN,1,0,67,16,3,3,,,,0,8,0,0,0,10,10,5,4,197990077,0,1,0,0,8,2,0
2017-12-02 15:49:13,2017-12-02 15:52:27,0,100,193,1,2017-12-02 15:52:28,R_2OQ5xq2G6kLBfD7,anonymous,EN,1,0,44,48,3,2,,,2,,10,1,3,2,2,3,1,3,197990375,0,0,0,1,6,4,2
2017-12-02 15:44:52,2017-12-02 15:53:43,0,100,530,1,2017-12-02 15:53:43,R_tZ3GdBW1LciFPFf,anonymous,EN,1,0,49,16,3,1,,3,,,10,0,0,3,9,8,2,4,197989813,1,0,0,0,5,5,3
2017-12-02 15:44:21,2017-12-02 15:55:10,0,100,648,1,2017-12-02 15:55:11,R_10IctiAxTEKQpck,anonymous,EN,1,0,42,10,5,5,,2,,,7,6,7,5,6,5,2,3,197989699,1,0,0,0,6,4,2
2017-12-02 15:53:57,2017-12-02 15:55:26,0,100,88,1,2017-12-02 15:55:26,R_wMCmpqB3WFvO8Bb,anonymous,EN,1,0,59,37,3,3,,,,0,8,9,9,8,7,9,4,4,197990895,0,1,0,0,8,2,0
2017-12-02 15:44:01,2017-12-02 15:55:31,0,100,690,1,2017-12-02 15:55:32,R_2TNtGfNHOOrjVfL,anonymous,EN,1,0,37,22,3,2,,,3,,10,10,10,0,10,10,4,3,197989631,0,0,0,1,5,5,3
2017-12-02 15:52:08,2017-12-02 15:56:45,0,100,276,1,2017-12-02 15:56:46,R_afzdFxhpTutyKXv,anonymous,EN,1,0,42,10,2,2,,3,,,6,3,3,5,7,8,4,3,197990709,1,0,0,0,5,5,3
2017-12-02 15:57:21,2017-12-02 15:57:46,0,100,24,1,2017-12-02 15:57:47,R_2cpGMW1nWaiOupi,anonymous,EN,1,0,27,18,7,3,,,,,,,,,,,,,197991281,,,,,,,
2017-12-02 15:57:31,2017-12-02 15:58:02,0,100,31,1,2017-12-02 15:58:03,R_Qn8JukUPu8qQLnj,anonymous,EN,1,0,52,33,5,3,,,,,,,,,,,,,197991321,,,,,,,
2017-12-02 15:57:21,2017-12-02 15:58:13,0,100,51,1,2017-12-02 15:58:14,R_2a9mtveVnI894NQ,anonymous,EN,1,0,22,5,4,3,,,,,,,,,,,,,197991277,,,,,,,
2017-12-02 15:57:47,2017-12-02 15:58:15,0,100,27,1,2017-12-02 15:58:15,R_3QSoSXh86B2dPP9,anonymous,EN,1,0,19,8,3,3,,,,,,,,,,,,,197991359,,,,,,,
2017-12-02 15:57:38,2017-12-02 15:58:22,0,100,44,1,2017-12-02 15:58:23,R_pENxiUFCG64GxOh,anonymous,EN,1,0,53,31,2,1,,,,,,,,,,,,,197991335,,,,,,,
2017-12-02 15:57:54,2017-12-02 15:58:30,0,100,36,1,2017-12-02 15:58:31,R_24tJn0Gz9mE3WyH,anonymous,EN,1,0,30,23,2,2,,,,,,,,,,,,,197991375,,,,,,,
2017-12-02 15:57:58,2017-12-02 15:58:36,0,100,38,1,2017-12-02 15:58:37,R_02t5KslR8IRsVJD,anonymous,EN,1,0,30,48,7,3,,,,,,,,,,,,,197991385,,,,,,,
2017-12-02 15:58:19,2017-12-02 15:58:39,0,100,19,1,2017-12-02 15:58:40,R_1OH3iRKoKj1sKLb,anonymous,EN,1,0,54,33,3,1,,,,,,,,,,,,,197991431,,,,,,,
2017-12-02 15:57:22,2017-12-02 15:58:46,0,100,84,1,2017-12-02 15:58:47,R_pa3GTNZLYptd2aB,anonymous,EN,1,0,49,39,3,1,,,,,,,,,,,,,197991285,,,,,,,
2017-12-02 15:57:54,2017-12-02 15:58:46,0,100,52,1,2017-12-02 15:58:47,R_Do5cLmsKWaOyA6d,anonymous,EN,1,0,21,51,2,2,,,,,,,,,,,,,197991373,,,,,,,
2017-12-02 15:58:30,2017-12-02 15:58:49,0,100,18,1,2017-12-02 15:58:50,R_3iOMLBf5mrsZTBH,anonymous,EN,1,0,49,20,3,1,,,,,,,,,,,,,197991465,,,,,,,
2017-12-02 15:58:30,2017-12-02 15:59:01,0,100,30,1,2017-12-02 15:59:01,R_24kJ5rSZwT5BOwJ,anonymous,EN,1,0,21,45,7,5,,,,,,,,,,,,,197991463,,,,,,,
2017-12-02 15:58:32,2017-12-02 15:59:07,0,100,34,1,2017-12-02 15:59:08,R_2D63PEiRzNrBtly,anonymous,EN,1,0,23,36,3,1,,,,,,,,,,,,,197991469,,,,,,,
2017-12-02 15:58:36,2017-12-02 15:59:10,0,100,34,1,2017-12-02 15:59:10,R_26mvbp7XuHO1cnj,anonymous,EN,1,0,27,5,7,3,,,,,,,,,,,,,197991483,,,,,,,
2017-12-02 15:59:04,2017-12-02 15:59:32,0,100,27,1,2017-12-02 15:59:32,R_QhO1joJlg5BUCul,anonymous,EN,1,0,23,48,6,2,,,,,,,,,,,,,197991545,,,,,,,
2017-12-02 15:57:15,2017-12-02 15:59:39,0,100,144,1,2017-12-02 15:59:39,R_1g7xNdDaMOyY3Oj,anonymous,EN,1,0,46,49,6,1,,,3,,9,1,1,1,2,9,4,2,197991259,0,0,0,1,5,5,3
2017-12-02 15:59:17,2017-12-02 16:00:05,0,100,48,1,2017-12-02 16:00:06,R_2U47GFKsGjPeSfi,anonymous,EN,1,0,33,10,6,5,,3,,,8,6,7,8,6,6,2,4,197991575,1,0,0,0,5,5,3
2017-12-02 15:58:35,2017-12-02 16:00:07,0,100,91,1,2017-12-02 16:00:08,R_1q8KRybf8dpftiF,anonymous,EN,1,1,26,45,8,4,,,,,,,,,,,,,197991481,,,,,,,
2017-12-02 15:58:27,2017-12-02 16:00:10,0,100,102,1,2017-12-02 16:00:10,R_2AMz7KWGKJ6dipC,anonymous,EN,1,0,32,5,6,4,4,,,,8,9,8,9,8,9,2,2,197991449,0,0,1,0,4,6,4
2017-12-02 15:59:05,2017-12-02 16:00:10,0,100,64,1,2017-12-02 16:00:10,R_pMewuCq4QsRduXT,anonymous,EN,1,0,32,33,2,1,,,,,,,,,,,,,197991547,,,,,,,
2017-12-02 15:58:33,2017-12-02 16:00:24,0,100,110,1,2017-12-02 16:00:24,R_1Hno7Uv2hOoa3Xg,anonymous,EN,1,0,62,7,8,5,,,,,,,,,,,,,197991471,,,,,,,
2017-12-02 15:58:25,2017-12-02 16:00:33,0,100,127,1,2017-12-02 16:00:34,R_3vLpkze5gC1Vm01,anonymous,EN,1,0,55,36,5,5,,,,0,1,2,6,3,3,4,2,4,197991457,0,1,0,0,8,2,0
2017-12-02 16:00:08,2017-12-02 16:00:38,0,100,30,1,2017-12-02 16:00:39,R_56JCnjJylnJezW9,anonymous,EN,1,0,23,14,2,4,,,,,,,,,,,,,197991691,,,,,,,
2017-12-02 16:00:15,2017-12-02 16:00:44,0,100,29,1,2017-12-02 16:00:45,R_wYPbhXGItOToD4t,anonymous,EN,1,0,48,33,8,5,,,,,,,,,,,,,197991703,,,,,,,
2017-12-02 15:59:58,2017-12-02 16:01:06,0,100,67,1,2017-12-02 16:01:07,R_1gtMW7CM2xQjZyb,anonymous,EN,1,0,29,5,5,3,,,,,,,,,,,,,197991667,,,,,,,
2017-12-02 15:57:45,2017-12-02 16:01:16,0,100,210,1,2017-12-02 16:01:16,R_1FDK00CtH1Jr3EJ,anonymous,EN,1,0,58,15,8,2,0,,,,6,7,8,6,7,8,4,3,197991347,0,0,1,0,8,2,0
2017-12-02 15:57:46,2017-12-02 16:01:40,0,100,233,1,2017-12-02 16:01:41,R_3344DiF3rvLVFIk,anonymous,EN,1,0,56,11,6,2,3,,,,3,6,5,3,3,4,2,2,197991349,0,0,1,0,5,5,3
2017-12-02 15:44:59,2017-12-02 16:01:43,0,100,1003,1,2017-12-02 16:01:43,R_eFC3wPEHzBl5529,anonymous,EN,1,0,34,33,5,4,,3,,,7,1,1,,,,,,197989841,1,0,0,0,5,5,3
2017-12-02 15:58:00,2017-12-02 16:02:04,0,100,243,1,2017-12-02 16:02:05,R_YWDzdOgxlijhhcd,anonymous,EN,1,0,46,34,5,1,,3,,,8,0,0,2,8,9,4,2,197991377,1,0,0,0,5,5,3
2017-12-02 15:58:00,2017-12-02 16:02:46,0,100,285,1,2017-12-02 16:02:46,R_3dG7PZrTiUNh7EF,anonymous,EN,1,0,64,45,3,1,,,,0,10,0,3,2,7,10,4,4,197991391,0,1,0,0,8,2,0
2017-12-02 15:58:31,2017-12-02 16:03:04,0,100,272,1,2017-12-02 16:03:05,R_XzuR02Dg6FBuE49,anonymous,EN,1,0,62,44,3,4,,,3,,10,0,0,4,10,10,2,2,197991467,0,0,0,1,5,5,3
2017-12-02 16:02:43,2017-12-02 16:03:40,0,100,56,1,2017-12-02 16:03:40,R_22EubbTYyadAaiO,anonymous,EN,1,0,20,17,7,2,,,,,,,,,,,,,197991939,,,,,,,
2017-12-02 15:58:05,2017-12-02 16:03:40,0,100,335,1,2017-12-02 16:03:41,R_2Cvb0QggvY1zh6p,anonymous,EN,1,0,34,1,2,1,,,,3,10,6,0,0,8,10,3,3,197991405,0,1,0,0,5,5,3
2017-12-02 15:58:46,2017-12-02 16:04:11,0,100,324,1,2017-12-02 16:04:12,R_24IUOHypMDvhVmA,anonymous,EN,1,0,53,45,4,2,3,,,,8,0,0,4,6,10,1,2,197991503,0,0,1,0,5,5,3
2017-12-02 15:59:26,2017-12-02 16:04:32,0,100,306,1,2017-12-02 16:04:33,R_9KoUKVboFemO3x7,anonymous,EN,1,0,33,26,2,1,,3,,,4,2,1,0,3,0,3,3,197991593,1,0,0,0,5,5,3
2017-12-02 16:00:45,2017-12-02 16:04:33,0,100,228,1,2017-12-02 16:04:33,R_1IuEEP9VG3rzjY6,anonymous,EN,1,0,64,14,3,1,,1,,,10,0,0,0,10,10,1,2,197991737,1,0,0,0,7,3,1
2017-12-02 16:00:22,2017-12-02 16:04:45,0,100,262,1,2017-12-02 16:04:46,R_2QYfhiW0eoetiz9,anonymous,EN,1,0,60,51,5,2,,,0,,0,0,0,0,10,10,4,5,197991715,0,0,0,1,8,2,0
2017-12-02 15:57:30,2017-12-02 16:05:07,0,100,456,1,2017-12-02 16:05:08,R_3HFjfRzaTLUsNPp,anonymous,EN,1,0,62,48,5,2,,0,,,5,0,3,1,8,7,2,2,197991319,1,0,0,0,8,2,0
2017-12-02 16:04:45,2017-12-02 16:05:23,0,100,37,1,2017-12-02 16:05:24,R_1H7YAz2mB0ycTHu,anonymous,EN,1,0,27,33,4,3,,,,,,,,,,,,,197992159,,,,,,,
2017-12-02 15:58:03,2017-12-02 16:09:58,0,100,714,1,2017-12-02 16:09:58,R_2usOfenQ7zKDFNZ,anonymous,EN,1,0,45,21,2,1,,,,3,10,0,5,5,10,0,1,3,197991399,0,1,0,0,5,5,3
2017-12-02 16:12:39,2017-12-02 16:13:05,0,100,26,1,2017-12-02 16:13:06,R_1Isijn2zCCTa2eB,anonymous,EN,1,0,29,5,5,4,,,,,,,,,,,,,197992899,,,,,,,
2017-12-02 16:13:01,2017-12-02 16:13:21,0,100,20,1,2017-12-02 16:13:21,R_3g1xYbdJbRey64d,anonymous,EN,1,0,19,33,3,4,,,,,,,,,,,,,197992939,,,,,,,
2017-12-02 16:12:44,2017-12-02 16:13:24,0,100,39,1,2017-12-02 16:13:25,R_1i4jEgiTACe0c8g,anonymous,EN,1,0,27,33,4,3,,,,,,,,,,,,,197992911,,,,,,,
2017-12-02 16:13:12,2017-12-02 16:13:37,0,100,25,1,2017-12-02 16:13:37,R_2aqzTKeNE8XXSpm,anonymous,EN,1,0,28,21,6,3,,,,,,,,,,,,,197992963,,,,,,,
2017-12-02 16:13:16,2017-12-02 16:13:54,0,100,38,1,2017-12-02 16:13:55,R_WvAROZaldTWrMVH,anonymous,EN,1,0,25,39,5,3,,,,,,,,,,,,,197992971,,,,,,,
2017-12-02 16:13:07,2017-12-02 16:14:08,0,100,60,1,2017-12-02 16:14:08,R_1kO07rLFRQ8C50Y,anonymous,EN,1,0,32,5,6,4,,,5,,8,9,10,8,7,9,2,2,197992951,0,0,0,1,3,7,5
2017-12-02 16:13:49,2017-12-02 16:14:38,0,100,48,1,2017-12-02 16:14:38,R_3njizzd3TjfbPli,anonymous,EN,1,0,21,31,2,1,,,,,,,,,,,,,197993047,,,,,,,
2017-12-02 16:14:09,2017-12-02 16:14:38,0,100,28,1,2017-12-02 16:14:38,R_UKIYvGqs7WHGw8h,anonymous,EN,1,0,21,33,3,3,,,,,,,,,,,,,197993103,,,,,,,
2017-12-02 16:14:40,2017-12-02 16:14:50,0,100,10,1,2017-12-02 16:14:51,R_2y43U0oAvWDdXUm,anonymous,EN,2,,,,,,,,,,,,,,,,,,197993143,,,,,,,
2017-12-02 16:13:17,2017-12-02 16:15:08,0,100,110,1,2017-12-02 16:15:08,R_zTLb8iuIN9jmE8N,anonymous,EN,1,1,19,8,2,2,,,,,,,,,,,,,197992983,,,,,,,
2017-12-02 16:14:52,2017-12-02 16:15:36,0,100,44,1,2017-12-02 16:15:36,R_A1yUTLmaYoVkgWB,anonymous,EN,1,0,29,33,5,3,,,,,,,,,,,,,197993151,,,,,,,
2017-12-02 16:15:28,2017-12-02 16:15:35,0,100,6,1,2017-12-02 16:15:36,R_3EzHoYyMu1Zw4G9,anonymous,EN,2,,,,,,,,,,,,,,,,,,197993225,,,,,,,
2017-12-02 16:14:56,2017-12-02 16:15:37,0,100,41,1,2017-12-02 16:15:38,R_yHNcDrzKU1JyYwh,anonymous,EN,1,0,20,33,2,3,,,,,,,,,,,,,197993165,,,,,,,
2017-12-02 16:15:39,2017-12-02 16:16:12,0,100,32,1,2017-12-02 16:16:13,R_bI0MdFkQ3NsVuyl,anonymous,EN,1,0,28,49,6,1,,,,,,,,,,,,,197993253,,,,,,,
2017-12-02 16:12:30,2017-12-02 16:16:15,0,100,225,1,2017-12-02 16:16:16,R_2yjFXITk44RWraN,anonymous,EN,1,0,31,28,3,2,0,,,,1,0,0,8,8,10,2,3,197992889,0,0,1,0,8,2,0
2017-12-02 16:16:24,2017-12-02 16:16:45,0,100,21,1,2017-12-02 16:16:45,R_exLcD76IennzVPH,anonymous,EN,1,0,33,39,2,1,,,,,,,,,,,,,197993351,,,,,,,
2017-12-02 16:16:29,2017-12-02 16:17:05,0,100,35,1,2017-12-02 16:17:06,R_3fTQWiIhVwJPvlc,anonymous,EN,1,0,22,14,4,3,,,,,,,,,,,,,197993365,,,,,,,
2017-12-02 16:16:51,2017-12-02 16:17:08,0,100,17,1,2017-12-02 16:17:09,R_2tmR1Oaz5YV4iSu,anonymous,EN,1,0,27,33,5,5,,,,,,,,,,,,,197993405,,,,,,,
2017-12-02 16:16:54,2017-12-02 16:17:15,0,100,21,1,2017-12-02 16:17:16,R_3EVZsgLFukaITkp,anonymous,EN,1,0,27,5,3,2,,,,,,,,,,,,,197993411,,,,,,,
2017-12-02 16:14:22,2017-12-02 16:17:21,0,100,179,1,2017-12-02 16:17:22,R_1mm8AftJKhuVRUW,anonymous,EN,1,0,33,14,5,1,,4,,,1,9,10,0,5,10,4,3,197993115,1,0,0,0,4,6,4
2017-12-02 16:16:16,2017-12-02 16:17:26,0,100,69,1,2017-12-02 16:17:26,R_2uQFydD7eFGb3zW,anonymous,EN,1,0,36,31,5,2,,,,,,,,,,,,,197993337,,,,,,,
2017-12-02 16:15:06,2017-12-02 16:17:32,0,100,145,1,2017-12-02 16:17:33,R_73AxSfonTz702oV,anonymous,EN,1,0,27,5,5,1,,,,,,,,,,,,,197993175,,,,,,,
2017-12-02 15:58:06,2017-12-02 16:17:34,0,100,1167,1,2017-12-02 16:17:34,R_1MKFHU7QXhnSPSR,anonymous,EN,1,0,66,14,3,5,,,3,,5,5,5,4,6,6,4,3,197991411,0,0,0,1,5,5,3
2017-12-02 16:14:05,2017-12-02 16:18:08,0,100,243,1,2017-12-02 16:18:09,R_2tb9FutR0gsUd8a,anonymous,EN,1,0,33,3,2,2,,,,0,10,3,0,0,10,10,2,2,197993087,0,1,0,0,8,2,0
2017-12-02 16:18:01,2017-12-02 16:18:46,0,100,45,1,2017-12-02 16:18:46,R_0oo9fZt2uYzNCqp,anonymous,,1,0,27,5,5,3,,,,,,,,,,,,,197993511,,,,,,,
2017-12-02 16:18:53,2017-12-02 16:19:16,0,100,23,1,2017-12-02 16:19:17,R_1PYL3JBjepT4Ngk,anonymous,EN,1,0,26,5,5,3,,,,,,,,,,,,,197993593,,,,,,,
2017-12-02 16:18:36,2017-12-02 16:21:40,0,100,184,1,2017-12-02 16:21:40,R_3HH38pnq0uBpZn6,anonymous,EN,1,0,34,33,5,3,,,,,,,,,,,,,197993569,,,,,,,
2017-12-02 16:18:22,2017-12-02 16:24:07,0,100,345,1,2017-12-02 16:24:08,R_RWcmKplnyg0PL57,anonymous,EN,1,0,33,5,2,2,3,,,,8,3,2,3,3,3,1,3,197993557,0,0,1,0,5,5,3
2017-12-02 16:23:22,2017-12-02 16:24:39,0,100,77,1,2017-12-02 16:24:40,R_1mXceHSoNxjOofe,anonymous,EN,1,0,30,5,6,3,,,,,,,,,,,,,197994001,,,,,,,
2017-12-02 16:25:41,2017-12-02 16:25:56,0,100,14,1,2017-12-02 16:25:56,R_uyVatzy1qCnb2ZX,anonymous,EN,2,,,,,,,,,,,,,,,,,,197994227,,,,,,,
2017-12-02 15:57:33,2017-12-02 16:27:49,0,100,1815,1,2017-12-02 16:27:49,R_1QmSWuf6oIHlyHs,anonymous,EN,1,0,55,14,5,1,,,,3,10,3,3,0,6,10,2,2,197991327,0,1,0,0,5,5,3
2017-12-02 16:21:54,2017-12-02 16:28:02,0,100,368,1,2017-12-02 16:28:03,R_reaAB1vgDFYcgtr,anonymous,EN,1,0,33,5,5,3,,,3,,9,6,1,4,4,8,2,2,197993891,0,0,0,1,5,5,3
2017-12-02 16:28:12,2017-12-02 16:28:50,0,100,37,1,2017-12-02 16:28:51,R_1jf70kuYNCKDOps,anonymous,EN,1,0,19,11,6,2,,,,,,,,,,,,,197994455,,,,,,,
2017-12-02 16:28:36,2017-12-02 16:28:53,0,100,17,1,2017-12-02 16:28:54,R_1jPthAxRR83jpXA,anonymous,EN,1,0,28,31,2,1,,,,,,,,,,,,,197994501,,,,,,,
2017-12-02 16:28:45,2017-12-02 16:29:03,0,100,17,1,2017-12-02 16:29:04,R_cIVYknGD4Jx3t8B,anonymous,EN,1,1,20,14,3,3,,,,,,,,,,,,,197994525,,,,,,,
